text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
ㅇㅈㅁ 비판하는 사람들 찾아서 고소고발 할라고 그러지,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.81
방금 진짜 웃긴거 모르는 파란 옷 입은 사람들이 여럿 매장에 들어옴 ㅇㅇㅇㅇ에서 왔대 근데 그게 근처 매장 이름하고 비슷해서 아예 안녕하세요 하고 반가운척 인사해줬음 근데 나머지 3명이 들어오는데 손에 ㅇㅈㅁ 팻말 들고 있더라 ㅅㅂ 개웃겨 선거철이라고 매장 안에 들어옴,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.87,0.08
몇년전 경기도지사 선거 때 기시감 너무 들어 그때도 다들 ㅇㅈㅁ 너무 싫은데 할 수 없이들 경기도민인거 넘 싫어하면서 투표했던거,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.12,0.84
썩은 사과는 ㅇㅈㅁ 독 든 사과 김ㅎㄱ 안아무개는 계속 똥밭에 딩굴길 빈다,0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.85,0.1
ㅇㅈㅁ도 싫지만 ㅇㅅㅇ은 더 싫다 둘다 뽑고싶지 않다 열심히 다른 후보들의 공략을 확인해봐야겠다 투표는 내 권리이자 의무니까,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.61,0.21
거듭된 생각에도ㅇㅈㅁ 이면 그냥 ㅇㅈㅁ 인거야 주변에 사람 괜찮다 싶던 지인이 단호하게 ㅇㅈㅁ 이러면 실망이 배가 돼 그 지인의 도덕성 폭력성 낮은 이해력 다 의심하게 된다고,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.31,0.65
차라리 ㅇㄴㅇ이앗으면 노고민 ㅇㄴㅇ뽑앗을건데 ㅇㅅㅇ이랑 ㅇㅈㅁ ㅋㅋ 근데 대가리에 든것도없는 못된 꼭두각시 빡추가 되는걸 보느니 어떻게보일지 계산은하는 못된놈 뽑겟음 ㅅㅂ,0,0.05,0.02,0.01,0.03,0.01,0.02,0.01,0.08,0.87,0.04
사실 이번 투표권 포기하려던 사람으로써 소신투표 가 이번에 제게 중요한지 모르지만 엄마의 개입도 있고 투표는 차악이라기도하고 ㅇㅈㅁ이 ㅇㅅ신경써준다면 저도 거기에 타야죠,1,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.09,0.87
진짜요 ㅌㅇㅌ에서 욕해서 이번 대선 안찍을생각이었는데 ㅇㅈㅁ 갈까봐요 엄마도 지지 하시고,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.87
근데 극성이라고 해도 저렇게 행동하는게 말이 되나 그냥 처음부터 ㅇㅅㅇ이었던 거지 은근슬쩍 ㅁㅍ라고하며 이봐라 저들조차 ㅇㅈㅁ을 버렸다 하는거 아닐까 저렇게까지 텅텅 비었다 생각하고싶지 않아,0,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.72,0.28
ㅇㅈㅁ 여성공약 믿고 싶으면 허경영 공약도 다 믿지 왜 글 좀 쓰고 생각 좀 있다 하는 분들이 후보 면면 알려고도 하지 않으면서 윤석열 비토만 깨달은 척을 하지 말던가 깨진 균형으로 무슨 글들을 쓴다고 앞으로 우스워서 못 볼 듯,0,0.06,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.53,0.41
하 거지같은꿈꿨어 투표하는데 후보가 딱 둘이었음 ㅇㅈㅁ이랑 ㅇㅅㅇ 시발 틔타에서 걔네 엮는씨피 인용글보고 자서 그런듯 아,0,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.82,0.16
ㅇㅈㅁ쪽 주장이네,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.08,0.9
물론 ㅇㅈㅁ 이 되면 늘 이런거 조심해야할거같지만,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.79
이렇게 하찮은 사람이었다니요 당연 쌍욕과 법카충 보다 여러모로 낫지요 당신의 위선적인 모습을 낱낱이 밝힌 그 사람 원망보다 죗값을 받으시길 돈과 명예는 좋지만 죄는 피하려드는 강남좌파 키다리 ㅇㅈㅁ,0,0.03,0.08,0.07,0.01,0.02,0,0.01,0.2,0.38,0.08
ㅇㅅㅇ이랑 ㅇㅈㅁ 둘 다 싫은데 민주당이랑 정의당도 싫음 이번에도 차악투표 하나보다,0,0.02,0,0.01,0.03,0,0.03,0.01,0.03,0.28,0.37
지금 우리가정은 ㅇㅈㅁ과 윤석열로 대치중 자꾸 서초동집회 갔던 사람이 배반한 것처럼 말해서 저도 싸웠시유 왜 하찮은 이들 때문에 싸워야 하는지요,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.84
ㅇㅈㅁ 여성 정책에 진정성 까진 좀 전략 성격이 더 큰 거 같은데,0,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.88
리 그래도 트위터 자칭 페미들은 ㅇㅈㅁ을 찍는다잖아요 ㅋㅋ 웃어야 할 지 울어야 할 지,0,0.89,0.03,0.01,0.03,0.02,0.02,0.02,0.03,0.06,0.07
엄 ㅇㅈㅁ뽑아라 나 싫다 심뽑을거다,0,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.61,0.31
선거 2주 남았네 ㅇㅈㅁ ㅇㅅㅇ 둘 다 싫은데 누구 찍냐,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.23,0.71
선거 유세를 뭔 이 시간부터해 덕분에 깼잖아 개열받음 ㅇㅈㅁ 안 뽑는다고,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.73,0.18
ㅇㅈㅁ이 바뀐 거겠어 여성 정책 내놓는 사람들의 결과물이지 ㅇㅈㅁ 본인은 바뀐 거 전혀 없을 거라 생각함,0,0.21,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.14,0.57
아니 표 얻으려고 상대적으로 하는 발언인 걸 뻔히 알면서 저걸 모르쇠로 ㅇㅈㅁ을 찍겠다는 건 존나 나라 망하길 바라는 거 아니냐,0,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.85,0.08
A 근데 ㅇㅈㅁ도 싫어요 저 사람도 절대 안되는건 마찬가지거든요 왜 지금 지지율 1 2위 두 후보가 아니면 안된다고 생각하는걸까 나는 다른 사람한테 표를 행사해도 되는거 아님,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.22,0.76
하진짜 이게나라냐 투표 진짜 하고싶은데 뽑고 싶은 사람이 없어 그나마 좀 ㄱㅊ은 한명은 표 분산될까봐 못하겟고 ㅇㅅㅇ의 대항마가 ㅇㅈㅁ이라니 진짜 존나 빡침 ㅇㅅㅇ은 당연히 안 뽑지만 ㅇㅈㅁ도 오바임 아존나뽑기시러 투표 안하기 시른데 존나 하기 싫게 만드네,0,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.53,0.33
ㅇㅈㅁ은 주변에 최배근 말고는 경제전문가가 없는 거야,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.31,0.65
민주당이 친절하게도 알려주네 그니깐 ㅇㅈㅁ 게이트는 선거법위반 판결에 관련된 거시기란 말이지,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.14,0.8
ㅇㅅㅇ ㅇㅈㅁ ㅎㄱㅇ 선거운동원을 한 번에 봤더니 가뜩이나 힘든 출근길이 더 고되어졌다,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.08,0.89
하 누차 말하지만 ㅇㅈㅁ 예뻐서 해주는거 아닙니다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.84
가능 합니다 ㅇㅈㅁ이 김옥가서 죄값 치르고 그 떨거지들이 사라지면 그렇게 세월이 흐르고 국력이 높아지면 충분히 가능하죠,1,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.03,0.37,0.54
음 질문요 제 탐라에 ㅁㅅㅇ 라는 초성이 종종 보이는데 무슨 뜻인가요 대부분 ㅇㅈㅁ 관련 트윗에 함께 올라오는것 같은데 뜻 좀 알려주셔요,0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.08,0.9
고양이과 동 물에대한 모독입니다 ㅇㅈㅁ은 개구리 횡령궁은 하이에나정도면 인정,0,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.46,0.48
이게 사실이라면 큰 일이다 YTN가 ㅇㅈㅁ이 49 8 로 당선되었다는 선거중계방송을 미리 찍어 두었다니 부정선거 야심을 갖이고 YTN가 숨어서 앞장 서서 뭔가를 하고 있는 것 같은데 왜 야당은 가만히 있지 총동원해서 샅샅이 뒤져야지,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.45,0.43
50대지지율역전 윤썩 42 8 ㅇㅈㅁ 38 9 드뎌역전입니다 50대에서,0,0.03,0.02,0.01,0.01,0.16,0.05,0.01,0.04,0.07,0.43
인플레이션에 1300조 베네수엘라는 석유라도 나지 ㅅㅂ 민주당은 진짜 왜 개뜬금 ㅇㅈㅁ으로 급전직화한 거냐 대체,0,0.03,0.01,0.01,0.04,0.01,0.03,0.01,0.05,0.87,0.02
아니 9월에 한창 흥분하면서 쓴 ㅇㅈㅁ 뇨타얘기 진짜 존나 일남같아서 너무웃겨 죽고싶어,0,0.14,0.18,0.01,0.01,0.01,0.01,0,0.01,0.32,0.18
아 진짜 ㅇㅈㅁ 고민하는 내가 넘 비참하잖아 총선이면 몰라도 대통령이라 진심으로 ㅇㅈㅁ뽑아야 되나 고민중 쌍욕만 나온다,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.71,0.21
ㅇㅅㅇ이 당선되면 안된다는 사실은 뼈저리게 느끼고 있으나 그래서 전략적 투표로 ㅇㅈㅁ을 뽑아야한다는 것도 이해를 하나 우리 모두가 ㅅㅅㅈ을 뽑으면 승산이 없을려나 ㅇㅈㅁ이 지금 열심히 하고 있다는 건 알겠으나 ㅅㅅㅈ이 지금까지 해온 것들은 그것들을 무시할 수 있나,0,0.11,0.04,0.02,0.01,0.01,0.01,0,0.02,0.49,0.27
얘들아 어캄 ㅇㅈㅁ뽑아 아님 ㅅㅅㅈ뽑아 나 슬슬 머리아파,0,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.77,0.16
ㅇㅈㅁ,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.89
ㅇㅈㅅ좆같아서 ㅇㅈㅁ간다진짜로,0,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.89,0.07
ㅂ근데 보면 ㅇㅅㅇ 뽑으려는 사람들 중 일부는 이번 민주당 하는꼴때문에 ㅇㅈㅁ안뽑으랴고 ㅇㅅㅇ뽑으랴고 하던데,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.18,0.76
ㅇㅈㅁ도 솔직히 싫다쪽에가까운데 ㅋㅋ ㅋ ㅇㅅㅇ이 너무 정도를넘어선수준이라 아찔하다 이민갈ㄹ래요,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.25,0.71
심상정 소신투표하려다가 지금 ㅇㅈㅁ을 결국 찍어야 한단 생각에 눈물이 난다 진짜,0,0.06,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.51,0.36
ㅇㅈㅁ 게이트와 구조적 성차별이 맞붙었구만,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.84
어부가 선물로 가져온거요 어부를 무당으로 몰 작정인가 참 너저분하게 사네 ㅉㅉ 한심하기가 ㅇㅈㅁ급이네,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.88,0.09
그리고 ㅇㅅㅇ에게만 국한되는 아닌게 ㅇㅈㅁ의 토론 기술은 모르겟지만 태도는 아까 잠깐 봣는데 조세정책 관련 질문에 대답 못할때 네가 질문을 똑바로 안해서 그렇다 식의 떠넘기기 너무익숙한 어떤 바이브라서 괴로웟던 자기는 슬로건이 경제대통령이면서,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.11,0.86
집중 안 하지 ㅋㅋㅋㅋㅋㅋ 기계적으로 ㅇㅈㅁ ㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.86
음 내 생각이겠지만 그분은 권력지향적이었던 거 될줄 알았던 거대정당의 미는 후보가 떨어지니 될 가능성이 있는 또다른 권력자의 품으로 아님 이ㄴㅇ님과 윤씨는 원래 같은 계열 아님 ㅇㅈㅁ이 너무 싫어서 악감정,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.11,0.87
에휴 토론회 시작부터 ㅇㅈㅁ이 거짓말을 시작했다네 눈감고 귀막고 뉴스도 보고싶은것만 보고 있나봄 탈퇴하기에는 가입이 어려운 데인데 그냥 탈퇴해버릴까 만약 1번 되면 부정선거로 몰아갈 것 같은데ㅋㅋㅋㅋㅋ 후보자 가족보다 개인이 중요하대 미쳐버려 진짜,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.87,0.12
내가 ㅇㅈㅁ을 찍어야한다는 생각을 만들게 하네,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.69
이재명게이트 가 녹취록에 나오는 거 ㅇㅈㅁ은 정말 몰랐니 ㅋㅋㅋ 어떡하냐 니가 들고 나온 패널 내용은 묻히고 이재명 게이트 만 남았네,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.6
솔직히 ㅇㅈㅁ 비호감이긴 한데 ㅇㅅㅇ은 극혐이라,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.49,0.41
아니 대선토론 보고 쓴 트윗 모르는사람들이 자꾸 와서 마음찍고 해감 담부턴 써방하든가해야지 근데 ㅇㅅㅇ욕한트윗은 ㅇㅈㅁ지지자가 와서 해가고 ㅇㅈㅁ욕한트윗은 ㅇㅅㅇ지지자가와서 해감 지보고싶은거만보는거 ㄹㅈㄷ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.42,0.6
ㅇㅅㅇ 이랑 ㅇㅈㅁ 둘다 싫으면 차라리 ㅅㅅㅈ을 뽑든 다른데 소신투표해 ㅇㅈㅁ 싫다고 ㅇㅅㅇ 뽑지말고 진짜 진심으로 ㅇㅅㅇ 뽑는다는 사람들은 제정신이냐 토론나와서 글쎄하는 인간을 뽑겠다고,0,0.04,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.67,0.24
ㅇㅈㅁ이 헛고생 많다 그나마도 ㅈㅁ이 앞세워 어떻게든 살아 남을려는 패거리들이 허둥대고 있는 것에 착각하지 마라 이재명 34 1 윤석열 42 4 50대 지지율 뒤집혔다 글로벌리서치 출처 조선일보 네이버 뉴스,0,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.06,0.76,0.15
물론 나도 ㅇㅈㅁ 싫지만 아오 암만 싫어도 뽑을사람이 없어서 골빈 윤씨를,0,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0.02,0.68,0.14
민주당 욕하던 ㅌㅍㅁ들 ㅇㅈㅁ 후보 확정되니까 민주당 지지하네 진짜 왜케 웃기냐들,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.82,0.15
죽어도 ㅇㅈㅁ 안 뽑으려고 했는데 시 발 나울어,0,0.03,0.01,0.01,0.02,0.01,0.03,0.01,0.03,0.85,0.05
ㅇㅈㅁ은 너무 양반같지 않고 몹시 순화한 표현 ㅇㅅㅇ은 아는 거 없어보이고 ㅇㅊㅅ는 너무 고지식하고 원리원칙 주의자 같고 ㅅㅅㅈ은 개인적으로 데인 게 좀 있어서 못 뽑겠는데,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.13,0.85
ㅇㅈㅁ ㅇㅇㄹ,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.09,0.88
친구들이 급하게 ㅇㅈㅁ 정책 하면 마음이 찌르르 함,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.19,0.79
ㅇㅈㅁ뽑아야하나,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.22,0.73
대선토론 요약 ㅇㅅㅇ 나는 아무것도 몰라도 잘할 수 있어 ㅇㅈㅁ 나 일 잘하는거 몰라 일잘한다고 ㅇㅊㅅ 나 똑똑해 부자인거 알지 ㅅㅅㅈ 약자들을 위해 희생하겠습니다 누굴 뽑을진 모르겠지만 누굴 뽑으면 안되는지는 확실해짐,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.82
그나저나 ㅇㅈㅁ 저런 질문 하는거 정말 전략적이고 의식하고 있구나 진심이든 아니든 여자들 표심 헤매는걸 다 알고있네,0,0.22,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.57
진짜 요즘 엄마가 ㅇㅈㅁ 너무 욕하고 그래서 좀 진짜 쫌 무섭다 그런 거 이씀 나 아무래도 그쪽 찍을 거 같은데 이걸 말했다간 빼박 머리채 잡힐 것임 젠장,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.49,0.48
근데 ㅅ 발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나 흥분하면 진짜 ㅇㅅㅇ처럼 말하는데 저사람 말하는거보니까 존나 PTSD옴 짜증나 차라리 ㅇㅈㅁ처럼 말하고싶음 ㅇㅈㅁ 지지자아님,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.82,0.17
개웃기다 지금 방송보는데 ㅇㅅㅇ ㅇㅈㅁ 서로의 녹취록을 가지고 서로 존나까고있음 둘이키스해야댐 이런코미디가없음,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.55,0.49
ㅅㅂ 오늘 일관련햇니 좆같은일 있었는데 상사앞에서 표정썩창되려다가 ㅇㅅㅇ이랑 ㅇㅈㅁ키스하는상상하니까웃겨서미소나옴,0,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.05,0.89,0.02
아니 그리고 상식적으로 경선 때부터도 ㅇㅈㅁ 따운 실트 작업 조지게 했던 ㅇㄴㅇ 쪽의 측근이었던 인간이 윤석열 쪽 지지한다는 소리 들으면 존나 구리다고 생각해야 정상인 거 아니냐고,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.28,0.65
ㅇㅈㅁ ㅇㅅㅇ 둘이 너무 화나가지고 지금 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 ㅋㅋㅋㅋㅋㅋㅋ,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.12,0.86
ㅇㅈㅁ 바락바락 지가 룰 어기면서 상대한테 지키래 내가 언제 그렇게 말했어요 사전에 제가 는 없음 싸가지 나온다 자꾸 내가 래,0,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.26
ㅇㅈㅁ 대빡침이 느껴지는 ㅋㅋㅋㅋㅋㅋㅋ,0,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.64
ㅇㅈㅁ ㅈㄴ ㅈㅅㅇㅅ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.69
ㅇㅈㅁ이좋아서뽑는게아니라 ㅇㅅㅇ암살커미션넣으면들어줄것같은새끼뽑는다고생각하니까 마음이 편해짐,0,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,0.33,0.64
오늘 토론회 재밋군 ㅇㅈㅁ 죽이기,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.86
ㅇㅈㅁ이랑 ㅇㅅㅇ 싸운다,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.12,0.86
ㅇㅈㅁ도 답답하다 휴,0,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.64,0.27
ㅇㅈㅁ은 넘 무섭게 생김 시선이나 말투나 이런게 그런게 줄줄 흐름 토론은 이미지 게임인데 같이 실실 좀 웃으믄 차라리 나을듯,0,0.03,0.02,0.01,0.01,0.01,0.01,0,0.01,0.33,0.57
ㅇㅈㅁ은 더 작으 ㄴ,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.74
ㅇㅈㅁ 꼽준다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.49
이젠 탈덕할거야 잘 살아 했을 때 최애의 반응은 ㅇㅈㅁ님은 너 저번에도 그렇게 말했다가 나한테 쓴 돈이 얼마더라 라고 말합니다 미안하다 0원이다,0,0.02,0.06,0.02,0.01,0.01,0.01,0.01,0.01,0.29,0.49
ㅇㅈㅁ 성평등 딱 이슈로 꺼냇는데 ㅇㅅㅇ이 여자집단 남자집단으로 보지말구 개개인으로 보자고 하구 뭉갬,0,0.62,0.07,0.05,0.01,0.01,0.01,0.01,0.02,0.09,0.17
아 짜증난다 어쩌라고 ㅇㅈㅁ 좋아서 찍냐고 그나마 여성의제 정상적으로 내놓기라도 하는 쪽이랑 여가부폐지 신남성연대 엔번방 법폐지 기타등등 매일 터뜨리는 쪽이랑 여성 입장에서 차악을 고를수 밖에 없는데 미친사람 취급하니까 열받네,0,0.38,0.08,0.02,0.02,0.01,0.01,0,0.05,0.4,0.09
그럼 ㅇㅈㅁ 인가요,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.89
ㅇㅈㅁ 선거 차량인걸 방금 깨달았는데 심지어 저거 우리 집에서 잰 소음이니깐 트럭 앞은 더 시끄럽다는 소리 잖아 알리는건 알겠는데 좀 배려해줬으면 좋겠음 지금 이미 해 다 졌거든요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.87
내가 ㅇㅈㅁ 별로 안좋아하는거 눈치채셔서 정치 얘기 안하시던 울 친정아부지가 카톡으로 이런걸 보내심 ㅋㅋㅋ 어차피 이번에 난 투표 못합니다,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.11,0.86
찐으로 어느 당 지지하는지 맨날 이야기하문서 도당체 왜 저런 소릴 튓터에 갈기는거인 부뷴 저런 소릴 들으문 나가튼 부동층이 아 맞노맞노 찐으로 그러쿠나 꼭 ㅇㅈㅁ찡 찍어야 되겟쟝 ㅎㅎ 일케 되겟냑오,0,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.31,0.61
간만에 즐거운 자리였는데 그노무 선거 얘기 때문에 분위기 이상해짐 전도사 친구가 ㅇㅅㅇ이 되면 신천지 나라가 된다고 절대 당선 시키면 안된다니까 다른 친구는 아마 다주택자 ㅇㅈㅁ이 되면 집 하나만 남기고 아파트 몰수 당한다고 절대 안된다고 싸움,0,0.01,0,0.01,0.04,0,0.03,0.2,0.01,0.06,0.4
걍 ㅇㅈㅁ 뽑아야지 죽어도 ㅇ이 되는꼴은 못보겠음 지가 트럼픈줄알아,0,0.11,0.03,0.03,0.01,0.01,0.01,0.01,0.04,0.69,0.08
1번ㅇㅈㅁ점퍼 입고 뼈애린 추위 목쉬며 유세 하시는 그심정이 어떨지 마음 너무 무너진다 여니 외친 그입으로 욕하고 돌아선 지지자들다 보고 아파할 큰감내의 심정 눈물난다 민주당뿌리 지켜내실 그큰뜻 그고통 그 아픔 함께 못해 너무 죄송하고 언제나 마지막까지 당신의 지지자로 살께요,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.86
bee9 ㅇㅈㅁ 또 한번의 고해성사 그분이 있을때와 없을때 꼭 들어보슈,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.84
ㅇㅈㅁ 중단발 너무 잘어울려서 깜짝놀랐잖아,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.83
법카를 지맘대로 쓰는 주제에 ㅇㅈㅁ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.81,0.18
카타콤 대사맞추기 ㄱㅆㅇ ㄱㄱㄲㅈ ㅅㄱㅎ ㅂ ㅈㅇ ㅇㅈㅁ ㅇㅇㅈㄹㄴ ㅅㄹㅇ ㅇㅈ ㅇㅇㄲㅇ 글쎄요 거기까지 생각해 본 적은 없지만 우이제라는 사람을 얻지 않을까요 크아아아악 #타콤워들,0,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.21,0.8
어휴 ㅇㅈㅁ 저런적도 있었군요 허 참 몰랐을 일도 박주민의원으로 인해 알게되네요,1,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.14,0.82
ㅇㅈㅁ 당선되는 꿈 꿨다,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
걍 ㅇㅈㅁ 한번ㄴ더 오라그래 아무리그래도 난 ㅎㄱㅇ은 싫다,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.69
와이프 ㅇㅈㅁ이 왜 싫어 나 버스비 2백원 올렸는데 노선 없어지고 배차간격 ㅈㄹ 늘어나게 만든 인간을 내가 뽑아아야 할 이유가 있나 와이프 아 그건 인정,0,0.15,0.04,0.01,0.02,0.01,0.01,0.01,0.02,0.55,0.19
ㅇㅈㅁ ㅈ갔다고 했을 때 찢빠들 경기도지사로 그만둘 사람한테 너무하는 거 아니냐며 ㅈㄹㅈㄹ 했는데,0,0.06,0.01,0,0.04,0.01,0.01,0.08,0.05,0.44,0.13
두목 닮아서 규칙 법위반은 DNA에 콱 박혀있지 경제망칠자 누구 하니까 지지자들이 ㅇㅈㅁ 이래잖음 ㅋㅋ,0,0.01,0.01,0.01,0.03,0.01,0.02,0.02,0.03,0.8,0.1
ㅇㅈㅁ을 지지하는 것 같지만 아닙니다 킹치만서도 윤은 안 됩니다,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.09,0.84
이번엔 솔직히 ㅇㅈㅁ도 만만치 않게 싫어서 소신투표 하려고 했는데 윤은 무슨 수를 써서라도 막고 싶어요 악하기만 한 게 아니라 너무 무능해요,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.38,0.52
난 요즘 웃음이 많아졌다 ㅇㅅㅇ은 분명히 여가부 폐지한다고 말했고 ㅇㅈㅁ은 사적 도덕성은 좀 글치만 공적 도덕성은 윤보다 나은것 같고 여성공약을 봐도 진정이 느껴지고 원랜 심상정인데 아무튼 내 소듕한 한 표는 ㅇㅈㅁ주기로 맘먹 ㅋㅋㅋㅋㅋ 처음부터 끝까지 총체적 노답,0,0.33,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.42,0.21
이준석 진짜 대단한 개새끼다 이 새끼 망하는 꼴 보고 싶어서 ㅇㅈㅁ 찍을까 잠시 생각할 정도로 진짜 심란하다,0,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.04,0.88,0.04
